,ibm.us,jpm.us,cat.us,mmm.us
19781103,-0.0035402601679564993,0.0,-0.006174170935562051,0.006040163162849055
19781106,-0.01594645955548213,0.004005706760316086,-0.039445484387292784,0.0
19781107,-0.007304785894206578,-0.012406405421653943,-0.008698844861185662,-0.014892787524366402
19781108,0.014040429670980403,-0.008467072495849437,0.006581384085016628,0.015117935728985232
19781109,-0.008591208607890644,-0.00418596863314169,0.004330597226153365,-0.014892787524366402
19781110,0.0,0.021410155812128684,0.006453794774962773,0.015117935728985232
19781113,-0.014807336362106516,-0.012675592625109866,-0.012824820788530533,-0.017855750487329347
19781114,0.000683176771989702,-0.004223864836325197,0.0,-0.024610987615116042
19781115,-0.005461682881037544,0.01713456493832677,-0.006467351222556261,0.015749633729448043
19781116,0.009267204393341277,-0.008450395083406503,0.010877633757779837,0.02151528506751066
19781117,0.0,-0.008467072495849437,-0.006495890643093194,0.021062127392532215
19781120,0.01054242475769418,0.0042417815482502785,0.015208801205333078,0.011831137402527725
19781121,0.0012619888944978008,-0.004223864836325197,-0.0021561379928316526,-0.002847272313124094
19781122,0.015208805982690698,0.0042417815482502785,-0.002132734670969527,0.008794639457854414
19781124,0.005297136235722366,0.008503306841549652,0.0021372929497454063,0.01147299694305004
19781127,0.006668862176848478,-0.012619861126418996,0.00216079696927185,0.0029849632476399712
19781128,-0.01234971783757266,-0.012669531729642247,-0.0021561379928316526,-0.02287861314683237
19781129,-0.00919178535939047,-0.004409270774448859,-0.010691735653149959,-0.014695804462042106
19781130,0.015127455077308838,0.008687258687258614,0.010807284279797935,-0.002936630602782042
19781201,0.014243372303639257,0.012834224598930355,0.021495720499508986,0.026856301348628264
19781204,0.0020293855020701024,0.008503306841549652,0.002142798274772595,0.0028305091142393213
19781205,0.014581983149708266,0.00832139314449476,0.0061679322349845744,0.002897787144362507
19781206,0.0005589268604277997,0.016778706891840134,0.0,0.0028518893767119913
19781207,-0.006703375628441255,0.008224037841324305,-0.012396469049694936,0.00284377923292789
19781208,-0.006507592190889477,-0.004105134083275508,-0.01481420177108328,-0.014365135629267556
19781211,0.013343037360504573,-0.032655246252676795,0.0064124103942651,0.0030663234403391915
19781212,-0.006703375628441255,-0.01687880464858882,-0.008513953423666565,0.0
19781213,-0.006507592190889477,-0.004221784407542839,0.0,0.0028305091142393213
19781214,0.0,-0.008762012436404842,0.00216079696927185,0.002897787144362507
19781215,0.0038007439754164096,0.0043912175648703755,-0.008540546594982046,-0.0028894142369318976
19781218,-0.019173447192459503,-0.004372019077901412,-0.021605897138983865,-0.03469817853379498
19781219,0.04755646817248471,0.0043912175648703755,0.01544368108076899,0.014931773879142352
19781220,0.005174847106789837,-0.008687258687258725,-0.004292577536458397,0.008950178619444582
19781221,-0.002106084243369777,-0.013059167191706189,0.013047450465368371,0.008794639457854414
19781222,0.03947471273352621,0.03099065637513787,0.030155285629738238,0.028908933086764455
19781226,0.04895473003459183,-0.008612440191387516,0.014690996635023046,0.019660345523236478
19781227,-0.022152125600401584,0.008687258687258614,-0.010407117821515155,-0.010971617684089385
19781228,0.004692082111436902,0.004334365325077361,-0.0019888840453355927,0.0
19781229,-0.017805020431990615,0.004203564622800249,0.010401026453004336,-0.002764239470429919
19790102,0.01634472511144125,-0.00418596863314169,-0.002080406354695863,0.002771901670435506
19790103,0.01023391812865504,0.025501625378320902,0.020739136320563123,0.00556485051283917
19790104,-0.0052098408104197524,0.012515712958408365,0.008169544574414545,0.013961731833472157
19790105,0.0032004655222577227,-0.02461405592140775,-0.004051671972427617,0.008133271501444606
19790108,-0.004785382830626461,0.0,0.006022982432967838,-0.005484590071122675
19790109,0.0048083928311235535,0.029551743220808113,0.004017540634928984,0.0
19790110,-0.0016676334106728863,-0.008224037841324527,-0.009964431425881326,0.0
19790111,0.019972401772096804,0.012411251422687286,0.0,0.01366256315377501
19790112,0.0038450583879234834,0.016327623126338286,0.01619336943600591,0.0027729027729028743
19790115,0.00900836998155774,0.024071635501711874,0.005952999896017497,-0.0054254611641989525
19790116,-0.01876977152899817,-0.007920995782326856,-0.01586686306432017,-0.013408882945027067
19790117,0.0020060180541623396,0.007984238905018648,0.006039440170154675,-0.008347304962009083
19790118,0.0027885027885028446,-0.007920995782326856,0.002088064103567877,0.0
19790119,-0.01461675579322641,0.015709249274160175,0.0,-0.010971617684089385
19790122,0.016208393632416884,0.0,-0.008074388560414647,-0.002764239470429919
19790123,-0.0007832526345771251,0.008115971619621298,0.0200877031746447,0.011087606681742024
19790124,-0.008978835601795687,-0.008050632911392408,0.0,-0.0027054325084771014
19790125,0.011289278780470369,-0.0036751569598285627,0.005946252059308099,-0.008282996346800742
19790126,0.00327076222980649,-0.015523336236487495,0.007753524911077614,0.011087606681742024
19790129,-0.005457122608079401,-0.01608034970857619,-0.003834238992433181,0.0
19790130,0.0022090786004418383,0.0,-0.007723483979505952,-0.013815742009955945
19790131,-0.010025597269624598,-0.024118051515311878,-0.015798397040690415,-0.014009290756794357
19790201,0.0073260073260073,0.02471410763644255,-0.0040195233993683965,0.00853242320819092
19790202,-0.009411764705882453,-0.020151266726609163,-0.001991666448282192,-0.011219009784447898
19790205,-0.007773698985100275,-0.02461405592140775,-0.013995746133445452,-0.011495108068896198
19790206,-0.007616974972796564,0.012562257885998962,0.004021304926764335,-0.011515881378895143
19790207,-0.01608187134502914,0.008416680330108672,-0.016206466671971564,-0.014695804462042106
19790208,0.0035661218424960506,-0.004173215543872955,-0.002102992720409702,0.0030525502318392572
19790209,0.006958839206396394,0.0,-0.002080406354695863,-0.0030432605262142864
19790212,0.016027054844875765,0.004190704256013866,0.014539055096791653,0.005911901081916415
19790213,0.005282199710564317,0.012411251422687286,0.0,0.0029577843506320978
19790214,-0.008925358094004077,0.004122055674518066,0.004029675491033391,-0.011719647644580666
19790215,0.009005737526327273,-0.024524177640347533,-0.0019403024745502373,-0.002867772438381655
19790216,-0.005254444684373305,-0.012406405421653943,-0.0040745672436750535,0.002876020209871877
19790220,0.004775687409551255,0.0,0.012246971682220442,0.011858626569524189
19790221,-0.006769408036871649,0.021084670724958565,-0.00406815480121514,-0.002949061662198438
19790222,-0.007468097447795752,-0.020649287301501285,-0.008063446592928458,-0.008796527484346783
19790223,-0.004602235371466201,-0.008467072495849437,0.006043265502580386,-0.0059680669663618735
19790226,0.005724350506384868,-0.00418596863314169,-0.010126784147994616,-0.014892787524366402
19790227,-0.015980735551663794,0.0,-0.016406208044680737,-0.02433908500870674
19790228,0.002892102335928959,-0.004315659679408168,-0.006278834866643046,0.00304222609824345
19790301,0.0031055900621117516,0.012834224598930355,0.004175709458531296,0.0
19790302,-0.0003685684800235345,0.004279442005224343,-0.002024457636856103,-0.00930119702361687
19790305,0.017550328146891836,0.004205866076369746,0.020916143534636333,0.021960976406237176
19790306,-0.00739183998840498,0.025239722252838215,-0.01444605552870426,-0.0030755711775044547
19790307,0.0032123822734904106,0.008224037841324305,0.008391455972101225,0.0184302255699349
19790308,0.013754457463066805,0.007997014447939543,0.020614935696530834,0.02415515952633851
19790309,-0.004163675520459376,-0.024118051515311878,0.0021178027796160404,-0.008796527484346783
19790312,0.006992502883506502,0.0,-0.00406815480121514,0.002945279801581213
19790313,-0.004438399312764019,0.01658446696656002,-0.0020689106389749634,0.005911901081916415
19790314,-0.0031638743079025478,-0.016313909473796406,-0.004013502378864109,-0.011639073483655338
19790315,-0.002019764841664773,0.0,0.0020815542271563903,-0.01208705790905551
19790316,0.006360679436212546,-0.004173215543872955,0.008122503328894748,-0.00594043825484869
19790319,0.005674064497593889,0.01665396756286075,-0.00406815480121514,0.0028890296026593543
19790320,-0.0005713469504355917,-0.020503211991434678,-0.006074109440067921,-0.01803401602146726
19790321,0.018150635986851293,0.016778706891840134,0.006111229718189559,0.02149975888120892
19790322,0.0,-0.02042571490002154,0.004084772287207272,0.0
19790323,-0.003579449747332819,-0.008450395083406503,0.006022982432967838,0.0
19790326,-0.008875114460801692,0.004205866076369746,0.004017540634928984,-0.01506746921594082
19790327,0.027503375737332192,-0.008431610272236378,0.01809812741918604,0.039822655376258176
19790328,-0.009129893484576157,0.0,-0.013743321002877007,-0.008796527484346783
19790329,0.0,0.0,-0.020055739327481614,-0.008913346767942976
19790330,-0.007050118665363647,-0.00839215250375136,-0.004013502378864109,-0.006060843043716235
19790402,-0.004499121265377881,0.004203564622800249,-0.01433070025619132,-0.00594043825484869
19790403,0.016877339170962458,0.0042417815482502785,0.006227155814268359,0.0302754472059521
19790404,-0.006041666666666723,0.008503306841549652,-0.008179739001748842,0.0029577843506320978
19790405,0.010130650457625956,0.00832139314449476,0.0,0.0030256606664111896
19790406,-0.006985751832895182,0.0,0.004096470524402429,-0.005956699377601349
19790409,0.0014627011214041197,0.012515712958408365,-0.010293958716092066,-0.011639073483655338
19790410,0.0035470858255668425,0.020565691460650015,0.006278834866642935,0.005829770695686021
19790411,-0.02529627832836645,-0.016025810546358543,-0.0062396570901495085,-0.032612055641422
19790412,-0.0009954493742889703,-0.004192646742635975,-0.02719008490076713,-0.0030755711775044547
19790416,-0.000427046263345221,0.004210299039188126,0.008587063280482754,-0.015505428903401564
19790417,0.0032042153232696435,0.0,-0.006371553379149186,0.0032964349666286807
19790418,-0.0017744339555681998,0.0,0.0,0.0
19790419,-0.010025597269624598,-0.004192646742635975,0.0,-0.0062872672697034115
19790420,-0.006895065718595106,-0.004048364460757847,0.0021561379928314306,0.003020654747326157
19790423,0.010269762059738285,-0.008346431087745798,0.0,0.0032964349666286807
19790424,0.0012169804567254694,0.004208340165054336,-0.0021514990639581733,0.012412282480833925
19790425,0.005577005577005689,-0.004190704256013866,0.004424283154121689,-0.0030049280820545476
19790426,-0.010025597269624598,0.0,-0.010788960133816583,-0.009283073460858327
19790427,0.005099475687711186,0.008416680330108672,-0.023701490854775464,0.0
19790430,0.012505359439759722,-0.008346431087745798,0.0,-0.0032856041861032415
19790501,0.0039522902110240565,0.004208340165054336,0.00883320824432765,-0.003011557870747028
19790502,0.007662565905096841,-0.004190704256013866,-0.004377932928923078,-0.009347701853212653
19790503,0.0056508999581412755,0.0,-0.004397183503376922,0.009435905888170337
19790504,-0.02650017343045441,0.0,-0.006552739449223521,-0.0062862274471385815
19790507,-0.007339841801467961,-0.00398972509154516,-0.02452419003341566,-0.022140979296746632
19790508,0.009619526202440776,-0.008450395083406503,0.01602573649876371,0.006553245116572182
19790509,-0.0071103526734925815,0.012562257885998962,0.0,-0.0032135553607947065
19790510,-0.008378688054998529,0.008416680330108672,-0.006772406109824325,-0.012937531401775226
19790511,0.003755326063407116,-0.004173215543872955,0.011246236495660922,0.0033085896076352483
19790514,-0.0009353190877042783,0.004190704256013866,-0.011121165241250508,0.003297678941360571
19790515,-0.009938067117960525,-0.008346431087745798,0.004545722888009918,-0.006573679996628945
19790516,0.005746290369508245,0.008416680330108672,0.004348848142924355,0.02290562036055155
19790517,0.00882331669921177,0.004064820334941155,0.03364540667056759,0.018950860460294372
19790518,-0.006165316510144292,-0.004048364460757847,-0.004330597226153365,0.0032964349666286807
19790521,0.002164033758926598,-0.004173215543872955,0.008698865736134431,0.006165578225773682
19790522,0.002663211689339917,0.0,0.008623848039906568,0.018665591614593913
19790523,-0.009906676238334522,0.0,-0.0021514990639581733,0.0
19790524,0.002537703016241233,0.008272559050832795,-0.004284274193548487,0.0
19790525,0.0,0.004210299039188126,-0.004274585899490924,0.0
19790529,0.0010125117523684946,-0.008224037841324527,-0.004321179427796862,-0.0030077568466043703
19790530,-0.010981865472147967,-0.008346431087745798,-0.021756396437283665,-0.01536201968879003
19790531,0.0010957703265395136,0.0,0.011192623307333172,-0.009393267486394019
19790601,0.00321074138937516,0.0,0.0,0.0
19790604,-0.0032004655222577227,0.0,0.006480658389011573,-0.006226599381409681
19790605,0.024810274372446095,0.012515712958408365,-0.0020798313342259567,0.03165567795569024
19790606,-0.005340358872116147,0.004210299039188126,-0.0022269171472620863,-0.0032153064464910397
19790607,0.005369031426730508,0.0,0.006552592423028525,0.006252240054159586
19790608,-0.006764454571347112,0.004085142980004397,-0.015208801205333078,-0.0062133924331171375
19790611,0.001433794537242683,-0.020503211991434678,0.0,-0.0029867388793755056
19790612,0.006800773140525296,0.008416680330108672,0.01544368108076899,0.012182457261543433
19790613,-0.033916382252559774,0.00829223348328001,-0.008642010404525724,0.0
19790614,-0.009347170089055612,0.0,-0.008803372236400597,-0.00587979953435136
19790615,-0.005497771173848531,0.0,-0.0066250072325406695,0.0
19790618,-0.020020917376363245,-0.012362932702644658,-0.017881585461746785,-0.006192442045093727
19790619,-0.0016770849214821082,-0.004190704256013866,0.0023129614802952503,0.006231027320658278
19790620,0.004886988393402625,0.0,-0.0023076240347918997,0.003016830739917431
19790621,0.007218844984802519,0.004208340165054336,0.006849924383951489,0.0059759379452271055
19790622,0.008223311957751722,-0.004190704256013866,0.002297225658243418,0.012234942365946688
19790625,-0.003292427416941024,0.004208340165054336,-0.0022919605077573735,-0.009094442285270121
19790626,-0.015165165165165195,0.008272559050832795,-0.002238322436237228,-0.021062127392532215
19790627,0.01044366519286477,0.028878333153405933,0.004545722888009918,0.0030850594975762036
19790628,0.004903809883062937,0.011909133833482022,0.013369769628584827,0.0
19790629,-0.0064564564564563165,0.0,0.008930901499115462,0.0
19790702,-0.01382801873961037,0.0,-0.010921109354792291,-0.0030755711775044547
19790703,0.0,0.0,0.0,0.0
19790705,-0.003218144203509188,0.0,-0.0022664535812871867,-0.006170118995151852
19790706,0.02052425244061795,0.007984238905018648,0.008882546524157542,-0.0031042128603104846
19790709,-0.001581801747514211,0.01177862359839521,0.01544368108076899,0.006308637981235821
19790710,-0.016974726518295125,-0.011641502719739738,0.0,-0.009283073460858327
19790711,-0.00882578664620104,0.0076638205945891436,-0.03036074707905745,-0.009491745426520093
19790712,-0.020905923344947674,0.015823592465928238,-0.009029874813099137,0.0
19790713,-0.0015025701858442098,0.0,0.006834117333806677,-0.009377943404725753
19790716,0.006890543323301079,0.0,0.0,-0.006366267052501096
19790717,-0.017934397860457807,-0.011557208180493439,-0.009079689703808125,-0.015934431685804662
19790718,0.0036844213055666764,0.0,0.009162885864246961,-0.009723925083498952
19790719,0.0,0.0,0.0022625763986834357,-0.0032873671177900965
19790720,0.003431489905035834,-0.007727110975547791,0.008971239262364872,0.00980896084982441
19790723,-0.008509623031652702,0.00368871356114564,0.011041696934476208,-0.0031813361611876534
19790724,-0.0036095291569744337,0.008115971619621298,-0.004397183503376922,0.006510638297872351
19790725,0.008774754467879342,0.0,0.0,0.006426246142138492
19790726,-0.014364376346660213,0.0,0.0,0.0
19790727,0.0,0.0,0.004416604122163825,-0.009661835748792313
19790730,0.009391952068658505,0.011493670886076002,0.0,-0.0031813361611876534
19790731,0.008582658217694883,0.030384942684086536,0.006638884897255393,0.0031914893617019935
19790801,0.0041355177350086425,0.007432957636999804,0.00431108319534057,0.0033085896076352483
19790802,-0.00570251861238702,0.018324733568018337,0.013019870938397293,-0.0064685240772840435
19790803,-0.010514577027242233,-0.0034095752237534027,0.0043215939385437,-0.003276595744680977
19790806,0.005071647077765196,-0.02190544072226186,0.008550113163262596,0.0
19790807,0.021545855026031457,0.025893898173338536,0.016872142956088076,0.0163087563505957
19790808,-0.019288066488944766,0.010891698631434465,0.004277462946817856,0.019491703423650364
19790809,-0.006875599616245509,-0.021314470417388875,-0.0062396570901495085,0.009435905888170337
19790810,0.02165512799871183,0.0,0.01667986131964727,0.003020654747326157
19790813,-0.0018123079347568405,0.010769672601952829,0.008270232533161392,0.028324922676217
19790814,0.0,0.0,-0.0020772303595206765,0.0059759379452271055
19790815,0.028575939374802628,-0.010654922574229286,-0.0061379163108453705,0.006097800857626234
19790816,-0.00882578664620104,-0.007419107792456359,-0.00408141345792401,0.002971768202080227
19790817,-0.005032907471931858,-0.007378116410281299,-0.016473442976543518,-0.00900584795321635
19790820,0.005058365758754846,-0.01093082005441115,0.0,0.015146150517329593
19790821,-0.010607820363917941,-0.0038803477577483703,0.0,0.0
19790822,-0.005086868054468563,0.007495069033530699,-0.0021382165081279547,-0.0059680669663618735
19790823,-0.012506882718477108,-0.018549334377447213,-0.006345979506057531,-0.029863547758284592
19790824,0.0,0.003789956614970391,-0.018993641139065542,-0.009283073460858327
19790827,0.005735223833041259,-0.007551294152715049,0.0,-0.0032856041861032415
19790828,0.0,0.015167442558942756,0.0021418707550093785,0.0
19790829,-0.00570251861238702,0.0,0.0,0.0032964349666286807
19790830,-0.0018320853911105717,0.007495069033530699,0.00874602772856381,0.00304222609824345
19790831,0.00758119862740414,-0.007439310884886474,0.0,0.012455516014235002
19790904,-0.020196420085537792,0.011390532544378607,-0.010788960133816583,-0.012302284710017597
19790905,-0.005173389378384741,-0.018624152893569224,-0.004311924019953173,-0.006308637981235821
19790906,-0.008775493621516084,0.007501614585920802,0.0021794508915935484,0.0
19790907,0.0018854004426591686,0.0038954635108481295,-0.002174711215296443,-0.009278853980139834
19790910,-0.004500081819669544,-0.018763200550125148,0.004330597226153365,-0.009406835359842214
19790911,-0.014054409468233886,-0.011363067527656812,-0.004311924019953173,-0.015923698942566955
19790912,-0.004334778259419636,0.0,0.0,0.009691964097593875
19790913,0.007870060281312652,-0.011696202531645605,-0.012935182564392855,-0.019239597679562626
19790914,0.0166971257684001,0.007787284184640697,0.013104694176010012,0.0031914893617019935
19790917,0.009151074434185613,-0.007727110975547791,-0.010812340786866659,0.006617179215270497
19790918,-0.009068091652497667,-0.00788974845022794,-0.008755865857846046,-0.009734103071931233
19790919,-0.00138900236947459,-0.003976245804286127,0.0,0.0031914893617019935
19790920,0.051382752413680066,-0.0037328909166322033,0.013192078979273658,0.013107104984093398
19790921,-0.017431906614785997,-0.004215237302248154,0.0,-0.006405962150393463
19790924,-0.030651037541580717,-0.011915338385158014,0.0,-0.006573679996628945
19790925,0.010785194868861758,-0.016025810546358543,0.00441608023020601,-0.0031813361611876534
19790926,-0.006870907768167456,0.01628682003870141,0.002155783740852124,0.0
19790927,0.0017092625752890278,0.0,0.0021794508915935484,-0.003276595744680977
19790928,-0.0069066384984154405,-0.0038610038610038533,-0.006495890643093194,-0.009819408273918695
19791001,-0.0018818523973163082,-0.004088350854837053,-0.021661881342922906,-0.019876686931401766
19791002,0.008853184687269255,0.007997014447939543,0.006595961063489808,0.006686609185289516
19791003,0.0,-0.007933569577405208,-0.0021938687142775137,0.003452193672434767
19791004,0.005200292516453819,0.0,-0.004368454550714551,0.0066628924792055955
19791005,0.004122544660900562,0.01215546196086792,0.004387621676594566,0.006489011939782019
19791008,-0.02221864434068599,-0.012009481169344305,-0.008881559914366677,-0.006447176136852084
19791009,-0.020171249794170842,-0.05288692221570612,-0.022242330482501016,-0.010036338466862582
19791010,0.026972523317368324,0.0,-0.013732573066244647,-0.01678028316727853
19791011,-0.018491245295369274,-0.004221784407542839,0.004631171111178389,0.01382222222222218
19791012,-0.01167055685228402,0.008592425098925771,0.002289846339258883,-0.020428740519924493
19791015,-0.00565114709851533,0.0,-0.0022846149221427137,0.006936674871335757
19791016,-0.019509712443803617,-0.004315659679408168,-0.011449231696293971,-0.010088888888888814
19791017,-0.012803875767800066,-0.008612440191387516,0.0021030173727520918,0.0
19791018,-0.006397335903952417,-0.01737451737451745,-0.009124365096262133,0.003232613478202362
19791019,-0.016228611748103527,-0.0309141338264185,-0.007121151662113578,-0.013560080554933962
19791022,0.01048951048951019,-0.00894401049430571,-0.021269360373450397,0.01047999274113054
19791023,0.003903823973028242,-0.009145057457433325,-0.007201743580024678,-0.00350199793471917
19791024,-0.0038886433937251885,0.046268747343493954,-0.0073176163660081395,-0.017481414733048095
19791025,-0.005678289415313453,-0.035401311589577045,0.0,0.0
19791026,0.001784598911394708,0.027555502075687466,0.009743277459055788,0.0037602604668225403
19791029,0.003919123541462399,-0.004274254932958632,-0.004856372004443665,-0.0037461738772899267
19791030,0.023866560198740228,0.01323062448547585,0.007367951007910101,0.017792451964965483
19791031,-0.025043327556325767,0.0,-0.0073140613621252015,0.010407749493128948
19791101,0.017598435694605064,-0.004468690151471222,0.007367951007910101,-0.0036118790689377844
19791102,-0.00331906716743835,-0.008627725311880718,0.00968875660956825,0.006936674871335757
19791105,-0.0022785031986679583,0.0,-0.009595785380538624,-0.006888888888888833
19791106,-0.0061484409310496035,0.004292602610843188,-0.004812715701485004,-0.003222197359588286
19791107,-0.0198851082633672,-0.018033842730838967,-0.014539785562024732,-0.01724060521707904
19791108,0.005770964833183179,0.009301770914077911,0.01966165170788403,0.0034263785463020113
19791109,-0.0017930787161557493,0.008979736515625891,0.00968875660956825,0.0
19791112,0.01832225615232619,0.008899818490543998,0.024020822227100336,0.01734656710981608
19791113,-0.009790086434997236,0.00899541523997427,-0.004746593171030433,-0.003222197359588286
19791114,0.003919123541462399,-0.008915219141838127,0.0024307692307692363,-0.01387329951061822
19791115,0.0,0.0,0.002332791061726791,0.01406847568748848
19791116,-0.007807647946056151,-0.035401311589577045,-0.004746593171030433,0.003232613478202362
19791119,-0.002593221854600536,0.0,-0.002369230769230679,0.0
19791120,-0.0038551192397349165,0.0,0.0094377448107823,0.0
19791121,0.0,0.009024727754046058,0.004583091447951437,-0.003222197359588286
19791123,0.006480064800648,0.0,0.007117004775084368,0.010191711938221104
19791126,0.04211749977644663,0.027428298849204058,0.027753450306526206,0.017066666666666785
19791127,-0.0018019564098166185,0.0,0.004348848142924355,0.006685894074462517
19791128,0.01916960371357357,0.0,0.0,-0.009810305161262356
19791129,0.0,0.0,0.00898186073727314,0.009907500767173838
19791130,-0.00792847503373817,-0.017642620857756364,-0.013193377214602675,-0.023310326865477293
19791203,-0.0037408603978915655,0.008979736515625891,-0.006787729196050751,0.0
19791204,0.006059054446151402,0.004391357807834284,-0.0044969083754918815,0.006844444444444431
19791205,0.005683264059716642,0.0,0.0,0.006930343427209218
19791206,0.022773279352226616,-0.008627725311880718,0.006805551427977008,-0.0034632414186137606
19791207,-0.009071416790367937,0.0,0.0,0.006686609185289516
19791210,-0.004244340878828079,-0.00923203575208742,0.011246236495660922,0.0
19791211,-0.0107814458838279,-0.017983263101667757,0.0022767739863978065,0.0
19791212,-0.0062521122000673834,0.01359845279825933,-0.008882546524157653,0.0
19791213,-0.0037408603978915655,-0.004531631983781592,0.0022625763986834357,0.0
19791214,0.015616999487967131,0.0,0.006684452783722872,0.010138087746897284
19791217,-0.009410973867742034,-0.004432464809823289,0.0022716020619157895,0.006489011939782019
19791218,-0.02112138434133537,0.004452199025329451,0.0,-0.00984268890226081
19791219,0.0061525129982669124,-0.004432464809823289,-0.011128868226064181,-0.016625428658245456
19791220,0.011282404616312247,0.0,-0.0022919605077573735,0.006930343427209218
19791221,-0.017203202180207988,0.009024727754046058,-0.01578606349767331,-0.006882644338257804
19791224,0.013691507798960334,0.0,0.013765036806511421,-0.003310673611724324
19791226,0.0,0.018365034881640874,0.004545722888009918,0.0
19791227,-0.00179517866301937,0.004391357807834284,0.0066701927597554445,0.0033216705788565726
19791228,-0.007621820673118118,0.013524542380785709,-0.0023059633964797044,0.003443100556193235
19791231,0.001984811874352843,0.008570113884734942,-0.0043300175541252095,0.003475277142354294
19800102,-0.029282576866764276,-0.013059595095523346,-0.013546074283027787,-0.016877822103371187
19800103,0.015792742436341323,0.0,-0.00908522236454079,-0.03772407027557301
19800104,-0.0013975019652372467,0.008840864440078589,0.013737750255516268,0.0
19800107,-0.0041983731304119365,0.0,-0.004507309551344818,0.0034754402224284053
19800109,-0.02939239255722026,-0.012617598229109017,0.02937009268551871,0.0
19800110,0.03206378827720746,0.0,-0.008803372236400597,0.010166770712565887
19800111,-0.0069861099695898154,0.025501625378320902,-0.011167042758780221,-0.003310673611724324
19800114,-0.0017381228273465332,0.05022681313876576,0.00898186073727314,-0.013552415961734288
19800115,0.048420528977696664,0.007753955037468785,0.0,-0.01724060521707904
19800116,-0.0015025701858442098,0.0,0.015629077623452226,-0.0037461738772899267
19800117,-0.011167432282591427,-0.015698424993545124,-0.004368183635014122,-0.010409501536203902
19800118,0.0055266319583500145,-0.02397565710088656,-0.017606744472801306,-0.017747914735866566
19800121,-0.008523179862991781,0.012362932702644436,0.006655185498701144,0.010850592064914899
19800122,0.0,-0.004088350854837053,0.0,0.014467727633359795
19800123,0.032377279665782854,0.01620728261449056,0.013367355815234738,0.027970741132630872
19800124,-0.009105058365758811,-0.00807932427469693,0.021861050703902984,0.013828597001566356
19800125,-0.0069111756852272554,-0.007933569577405208,0.0064124103942651,-0.006797916482740418
19800128,0.012574139976275323,0.0,0.0,0.006844444444444431
19800129,-0.008825367072789803,-0.008156954736898148,-0.004229153334631808,-0.003310673611724324
19800130,0.0,0.004085142980004397,0.008550113163262596,-0.003498826343062089
19800131,-0.025214719092270133,-0.012259100642398324,-0.008477628480399013,-0.0032888888888888967
19800201,0.01107428663810528,0.004064820334941155,-0.0021514990639581733,0.010166770712565887
19800204,-0.003277902142628575,0.020565691460650015,-0.0021561379928316526,0.0
19800205,0.006978423036817283,-0.020151266726609163,-0.008559000982180431,0.0
19800206,-0.01816154213796417,-0.008204685307135917,-0.023860741579394218,0.006930343427209218
19800207,-0.018091838390394188,0.004190704256013866,-0.004349465015803133,0.0032002104247952357
19800208,0.001900355283813937,0.01658446696656002,0.013338381337915317,-0.010050690438734522
19800211,-0.007257133432294172,0.004105134083275619,-0.006581405374335381,0.0
19800212,0.03189898654261514,-0.01221195709886369,0.011051322108430295,0.057694005473647
19800213,0.00692320077282238,0.0,0.02841364312693151,0.019114394223947118
19800214,-0.01774864086984329,0.01628682003870141,-0.004229153334631808,-0.009377943404725753
19800215,-0.007081230669054084,-0.024118051515311878,-0.0043029981279164575,-0.0031004547333608468
19800219,-0.00959095007787536,0.0,-0.012852532622421697,-0.009579100145138075
19800220,0.0036417811620590435,0.020757682510432973,0.0,0.01611957796014063
19800221,-0.015009071416790198,-0.01221195709886369,-0.023879239275663044,-0.015863859244303447
19800222,-0.0036001339584729175,-0.004192646742635975,0.0,0.0032239155920281704
19800225,-0.013360221830098218,-0.049336068228435725,-0.006640067565599872,-0.00651057969199953
19800226,-0.0020439448134901284,0.008687258687258614,-0.002257468703274701,-0.006385213190506223
19800227,-0.04565625533367468,0.00855614973262031,-0.03590738128819926,-0.029171775250496745
19800228,0.022355360815523584,-0.00418596863314169,0.009234989332520538,-0.0034403170317466314
19800229,0.0013994577101374972,0.012778836453312348,0.013831425724035729,0.003452193672434767
19800303,-0.011704078958861164,0.0,-0.03190253492597772,-0.0034403170317466314
19800304,0.008484312859036613,-0.008467072495849437,-0.009384615384615325,-0.006642195420381136
19800305,-0.01998072035754972,-0.02963665792264336,-0.02373039291815504,-0.03708428646841466
19800306,-0.014396852365197166,-0.026400552168411306,0.004835989946231356,-0.01411667961076335
19800307,-0.0018145527127562122,0.008979736515625891,-0.01928252540923925,0.010518999073215962
19800310,0.009907289583711787,-0.018033842730838967,-0.002647381674953153,0.021369285091943135
19800311,0.010440104401044037,0.0,0.01252751521429496,0.0
19800312,-0.014251358332591058,-0.00894401049430571,-0.004987371719044731,-0.01387329951061822
19800313,-0.02024035420619863,0.004452199025329451,-0.0024097934003790566,-0.0034146785649245004
19800314,-0.003873466752743804,0.004552261156034687,-0.005024478227261042,0.0034263785463020113
19800317,-0.012961762799740706,-0.027070538429431856,-0.03946005438301181,0.0
19800318,0.008160585310946322,0.0045351473922903285,0.010245003875577252,0.01734656710981608
19800319,-0.011909192407889901,0.01403209078152634,-0.015278380091403365,-0.010158872230924154
19800320,-0.01111111111111096,-0.004512363877022918,-0.028490125004234645,-0.003436115381137528
19800321,-0.025328508855456122,0.02302671340505258,-0.01593556035985777,-0.0209599854822613
19800324,-0.04620945681907007,-0.027057363974715032,-0.021756847737500418,-0.014318813716404089
